business_id,name,latitude,longitude,city,MSA_NAME,MSA_GEOID,HasTV,NoiseLevel,WiFi,GoodForKids,HappyHour,OutdoorSeating,RestaurantsPriceRange2,Smoking,GoodForDancing,ambience_casual,ambience_classy,ambience_divey,ambience_hipster,ambience_intimate,ambience_romantic,ambience_touristy,ambience_trendy,ambience_upscale,music_karaoke,music_live,bestnights_monday,bestnights_tuesday,bestnights_wednesday,bestnights_thursday,bestnights_friday,bestnights_saturday,bestnights_sunday
ANbJU2y9q5kjqHyPW_x-Ow,Spanish Steps,36.1162194,-115.1745719,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,average,NULL,NULL,False,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
zQydbmG0HmZnrbu6SGiDcw,Stooge's Pub & Grub,35.223081,-80.6302679,Mint Hill,"Charlotte-Concord-Gastonia, NC-SC",16740,True,loud,NULL,NULL,True,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
MgOxeq9mOzQ7eL5mu17Pgg,Seamless Club,36.1037563,-115.1987367,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,NULL,loud,NULL,NULL,False,False,3,yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,True,True,True,False
dE_5fWVjBA0W4H7q2iwijQ,Star Karaoke,40.0733249833,-88.2508354715,Savoy,"Champaign-Urbana, IL",16580,True,quiet,free,True,False,False,2,no,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ez1U0wMD7Wws2BPAYfW3yQ,Luna,40.116715,-88.240606,Champaign,"Champaign-Urbana, IL",16580,False,quiet,NULL,False,NULL,True,2,NULL,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XZ3mhYC1L-0wK8N725I3Ig,Roxbury,35.2285781841,-80.842453767,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,very_loud,no,NULL,False,True,1,outdoor,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
QAg4ZPTjcyP8saEffAaHlg,Million Dollar Quartet,36.116574,-115.170482,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,average,NULL,False,True,False,2,NULL,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
VplW7V93FUUsK0CwW8PQ-A,Randy's Beer Barrel Pub,40.3846329,-79.9036345,Homestead,"Pittsburgh, PA",38300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b0n2D_Ry2WPo7XAV1Y1U0Q,Boardwalk Billy's Raw Bar-river & Ribs Crown Point,35.1382399,-80.7368122,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,True,True,True,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
QX1OK1-qljE7g-X9gNta_Q,Pennyard Bistro & Winery,35.251968,-80.656881,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,False,NULL,True,2,outdoor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL
hNLgrdd0QC3qLbD4tOHHVQ,Toyama,33.699076,-111.923581,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,no,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
-WvZ8KTqgRnEvhRwzc-bvA,Corkscrew Wine Shoppe & Bar,35.4456919,-80.8788441,Huntersville,"Charlotte-Concord-Gastonia, NC-SC",16740,True,loud,no,NULL,False,True,2,no,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
iu_gqOmU82QAkoEgfmM_og,BSR - Branch Street Retreat,43.1037526,-89.4930547,Middleton,"Madison, WI",31540,True,average,NULL,NULL,True,True,1,outdoor,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
fHkiH52AATeRa8Fi2yStpQ,Golden Taipei,35.3346884,-80.8135014,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,no,True,NULL,True,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8yY7tAd-qrjC0Ineby0cPA,Marbella Tapas,36.1153832,-115.2032516,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,no,False,NULL,True,2,NULL,NULL,False,True,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XjepvTIfp4iqGq1orODedg,Four Kegs Sports Bar,36.1759036894,-115.223261777,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,no,True,NULL,False,1,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
cBRyXUbtQdBgySml3yghJA,Tom Ryan's Lounge,33.335195,-111.8440344,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,loud,NULL,False,True,True,1,outdoor,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
qSVCYsz1sv1b3W4z4WDTsQ,Cropicana,41.4975612545,-81.7156004906,Cleveland,"Cleveland-Elyria, OH",17460,True,loud,no,True,True,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
p4jRa3qzDJtV-hSjcuNUag,Pi Coal Fired Pizza,40.429111,-79.981628,Pittsburgh,"Pittsburgh, PA",38300,True,average,no,False,True,False,2,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
UDqYqhDaW96-y7l79VMODw,Applebee's,40.3912084505,-80.069149805,Pittsburgh,"Pittsburgh, PA",38300,True,average,free,True,True,False,2,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tX2UUyP3WCCsfqWGQcMBkA,Blue Mule Saloon,36.2147951,-115.0981833,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,NULL,NULL,True,False,1,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
nu1GQ_Q43JqzrWMZE_dE1Q,Searsucker,36.116894,-115.174306,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,NULL,False,3,NULL,NULL,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
o1wIJ_ToTf6nKkumXWxSUQ,Vue Bar,36.1693903,-115.1430844,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,NULL,NULL,True,True,1,yes,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F5xKTQB4lFfwtUNDeaqEgQ,Hookah Bookah,40.4274927,-79.9695756,Pittsburgh,"Pittsburgh, PA",38300,True,loud,free,False,True,True,2,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
7mU3l5VjH1IxsXcxBxUblg,Emilliano's Mexican Restaurant and Bar,40.4277223401,-79.9686308033,Pittsburgh,"Pittsburgh, PA",38300,True,average,free,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
qnsqf81chWm3KndLt9KUTA,Chili's,35.348632,-80.856267,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,loud,free,True,True,False,2,outdoor,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
U5ZlFP1kBFzlmnaIn1f9sQ,Sushi Fix,33.6371533,-112.2000542,Glendale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
R-Jmd1zLAyGsN5uP_hJx3g,Masa Sushi,33.365858,-111.789656,Gilbert,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,True,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HK3wV8AiEmYAohIW13FoYQ,The Van Buren,33.451089,-112.07918,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,False,very_loud,NULL,False,False,True,2,outdoor,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
oUci5lX0rE1WuChK5hYB9g,State Road Tavern,41.4183049,-81.709907,Cleveland,"Cleveland-Elyria, OH",17460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
pOoKmX502jEaGqhdRobo2Q,The Point After Lounge & Restaurant,36.1814804,-115.0982896,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,NULL,average,NULL,NULL,True,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BzK3zAdrKrC8W3xUzdwVyA,AMF Centennial Lanes,35.1806216,-80.8750306,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
_d_nkRmQDRRA0oOaxR-W8Q,Stowaway Pub,41.1674548,-81.404602,Stow,"Akron, OH",10420,True,loud,NULL,NULL,True,False,1,NULL,False,False,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cTQZbyY1S2BHEOs3pI_ADA,Kopper Keg,36.0003115,-115.1226144,Henderson,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,NULL,True,False,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TabGgpRrdIis5LDC70TIqg,Sing Sing Dueling Piano Bar,40.4094353,-79.9152619,Homestead,"Pittsburgh, PA",38300,True,very_loud,no,False,False,False,2,no,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
LfjgSONDpGF7RJOCv-r9Dg,Rantoul Public House,40.311039,-88.1570711,Rantoul,"Champaign-Urbana, IL",16580,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZyOgY-z9sHdHp8_FDoQAJg,Scotty's Brewhouse,40.092351,-88.246124,Champaign,"Champaign-Urbana, IL",16580,True,very_loud,free,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
mc5Ha4QyQZvU7fzr-ubhhw,Station,40.4611146,-79.9485427,Pittsburgh,"Pittsburgh, PA",38300,True,average,free,False,True,True,2,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
wXRhRfnXaV_icpT5P8r9pg,Maggiano's Little Italy,36.1508927611,-115.332144594,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,average,free,True,True,True,2,no,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
WvuBDIZTmQGfoTAgW-pNPw,Hop's House Eatery & Pub,43.0083371,-89.7377101,Mount Horeb,"Madison, WI",31540,True,average,NULL,True,True,False,2,no,False,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BntSl0d6YiwGR69cZs7PPg,Island Grill,36.1413706,-115.1367974,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,True,False,1,yes,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
yUJ7gvDbi6hfkZB476FYcA,Painting with a Twist,40.4461018,-80.1437846,Robinson Township,"Pittsburgh, PA",38300,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0l_HQpZ4gsR5T6Ejqcgi2Q,The Eddie Griffin Experience,36.1169648,-115.185696,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,loud,NULL,NULL,False,False,2,no,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ndE42tcNzqjSEW_Ciz2BOw,Penn Avenue Fish Company,40.4398109,-80.0005256,Pittsburgh,"Pittsburgh, PA",38300,True,average,no,False,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
-H3hHmLfDmXQyuAlb3qFfg,Ohiyo 68 Asian Cuisine,41.3847638764,-81.6411464204,Independence,"Cleveland-Elyria, OH",17460,True,NULL,free,True,NULL,False,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Y1kXjWwEhQvtk6e7tXiXXg,Scorpio,35.233595,-80.879081,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,loud,no,NULL,False,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
pjX6mJ6AmfWwUOnTnkEmJg,Rudy's Pub,41.5001579,-81.5651076,Cleveland Heights,"Cleveland-Elyria, OH",17460,True,loud,free,False,True,True,2,outdoor,NULL,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e1_gISPV4RpFRjdNHmuodg,Coconuts Beach Bar & Mexican Grill,36.0687779,-115.1768402,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,no,False,True,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
1YC7AbQMlNb5mLUlwwaa3w,Bites and Brews,40.4556962,-79.9308834,Pittsburgh,"Pittsburgh, PA",38300,True,average,free,False,True,True,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
9Lbay3fbbXiyPe0YyEI98Q,Detours Tavern,33.4808382799,-111.909828186,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
dQ4pxV6AxBaD3X4gssg5zg,Giuseppe's Italian Grille,36.001746,-115.10234,Henderson,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,True,True,True,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
HiOutZGjEZ7PzUzgDeyKIQ,Breeze Bar,36.1245859,-115.1716132,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,NULL,NULL,True,False,2,yes,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CUivTcULsu5MJIYYNVm1zw,Hana Japanese Eatery,33.5173704626,-112.082824331,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,True,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dzmBn58boDASCg_LeAgNiA,Suede,33.501281,-111.9229426,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,very_loud,NULL,NULL,NULL,True,2,outdoor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
DkclJocfsr7gr1GRAxA5Ew,Stray Cat Bar & Grill,33.4216347,-111.8858437,Tempe,"Phoenix-Mesa-Scottsdale, AZ",38060,True,very_loud,no,False,True,False,1,outdoor,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
88cKxCOOHIonIa44yVPDmQ,Jake's Sports Bar and Grill,33.5961863,-112.0361236,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,NULL,NULL,False,NULL,False,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
w8G4-90lW2iUyG4N6hF9zQ,Blend Bar with Davidoff Cigars,40.4421111,-79.9955541,Pittsburgh,"Pittsburgh, PA",38300,True,average,NULL,NULL,False,False,3,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
nO0UrzXWSzWkghUGL7fxuw,Bonefish Grill,41.397167158,-81.6506751484,Independence,"Cleveland-Elyria, OH",17460,True,average,free,True,True,False,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2ctYe06O7A21b9QtNlXACA,Graduate Food & Pub,35.2204138,-80.8106706,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,NULL,NULL,True,1,yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL
KUw3FH6WRpL7AEgQyPySbw,Coppertops,40.428156,-79.974874,Pittsburgh,"Pittsburgh, PA",38300,NULL,average,NULL,False,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HVbCRVlw-vGcPZrOcO5L_w,Kanpai Sushi & Bar,33.4233153,-111.9402738,Tempe,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,no,True,NULL,True,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2n66wIclCCSjGjHN1CzkTQ,Hammerheads Bar and Grill East,36.1284231,-115.0646565,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,NULL,NULL,True,False,1,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
nCwAk9FHldJzop3N88SdaA,PT's,36.0128199,-114.99373,Henderson,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,True,False,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
F8ZTmT9pGiSF2jx9FZDjdQ,Zuki Sushi House,41.314242764,-81.5064394794,Macedonia,"Akron, OH",10420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
t_aEZNguJrqutB3YG1uUnA,Share Nightclub,36.1056707172,-115.194229278,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,very_loud,NULL,NULL,True,False,2,yes,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
4_43zqNDdn7icwxlgHgL8g,Beer Nutz Bottle Shop,40.48998,-79.873971,Pittsburgh,"Pittsburgh, PA",38300,True,loud,free,True,True,False,2,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Q3H73G8reF2wPqU4dwoFQw,BarMagic,33.3684114,-111.9343636,Tempe,"Phoenix-Mesa-Scottsdale, AZ",38060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CnCPvfWpe9ZNv3Yym1n-NA,Vapor Etc,33.5222908,-112.0477898,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTQot6uazWb2SV3WABa20Q,Lincoln Tap House,41.4977732702,-81.6935171559,Cleveland,"Cleveland-Elyria, OH",17460,True,average,no,False,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
ABmHR5NRjJtojt07PHpDrw,Tequila Ranch,41.5010423,-81.6994311,Cleveland,"Cleveland-Elyria, OH",17460,True,loud,NULL,NULL,True,False,2,outdoor,True,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZspvlO5Dvtd517YhVLJJ_A,Tomo Sushi & Hibachi,41.499484,-81.7004539,Cleveland,"Cleveland-Elyria, OH",17460,True,average,free,False,NULL,True,3,NULL,NULL,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aGv1dZ52QWpM8W59f9gqhQ,Echo Sushi,33.7998310355,-112.127855569,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,False,2,NULL,NULL,True,False,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Wg91oE233AzNieNryRJYYg,Applebee's Neighborhood Grill & Bar,36.1293298,-115.1362782,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,True,True,False,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
qou7HXpSiGdNzSmxhf59XA,4B Cafe,42.9383678,-89.3835669,Oregon,"Madison, WI",31540,True,quiet,free,True,True,False,1,outdoor,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
VXWCXy_wYgg5sbcz0kx_Qw,The Mayan Club,36.1387458,-115.1379559,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,loud,NULL,NULL,True,False,2,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Z-graJvcYCSOGWRs3bDzLQ,Old Chicago,33.3847421,-111.8578485,Mesa,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
AUlGrXIx9dkYh8_azGBGdw,Rick's Pub and Grub,33.3203912,-111.9263767,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,quiet,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
f3X4w3u5HHLdmahEC0ElrQ,Roch's,40.1115531921,-88.0419235229,Saint Joseph,"Champaign-Urbana, IL",16580,True,average,NULL,False,NULL,False,2,no,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
wb-OCJAuP1upOefBs7xljQ,Santa Fe Mining Company,36.2525984,-115.2433289,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,no,False,True,True,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
Q5CFijcygcSLxALuRl4tyg,Sol Diablo Cantina,33.4248119841,-111.935391314,Tempe,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,False,True,True,1,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
p3JG2He3UptGY0eqc2YX8g,Wild Game Grill,33.4800325,-112.0283324,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,True,2,NULL,NULL,False,False,False,True,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bxCKBd1qsafnKXlWrCK20g,Siegel's 1941,36.16884864,-115.13903863,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,False,False,2,no,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
pjai3wzwWgQk7Tm5kVCy_g,Athena Hookah Lounge,36.1128271617,-115.277735989,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,NULL,True,False,1,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
S5c9C4BxutxPwpwYm5Aexw,Legion Brewing,35.218387,-80.812963,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
i0tjPMOqaFGZe_wtybxzxA,99 Degrees Lounge,33.5828532,-112.1151468,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,NULL,NULL,NULL,False,1,outdoor,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
zEaGcSVPDQipnRdEZp-F6g,Dom DeMarco's Pizzeria & Bar,36.1578224556,-115.31120186,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
Fr1-XuRSNeD4Jc7J0KGsCg,A Bare Affair Strippers,35.3432482,-80.7690779,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,loud,NULL,NULL,NULL,NULL,2,NULL,True,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2zx0Pt5OeHhjAZoNRqYTog,Fuegos - Steak Tapas Vegan,43.0795862,-89.3695898,Madison,"Madison, WI",31540,False,average,no,False,NULL,True,2,NULL,NULL,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
J73YHN9LgV7FNYRn7n2NjQ,Putter's Bar & Grill,36.0979449,-115.1198639,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,NULL,NULL,False,NULL,False,1,NULL,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FLo5NZ8OXq-lgfXIn1er1A,Evening Call,36.0924416867,-115.175610781,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,quiet,NULL,NULL,False,False,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
V21vfbRLlrJ2rQFo-AoakQ,Lobby Bar,36.1022543,-115.1699583,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,NULL,free,NULL,True,False,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
H4env79kgi0Xh3OjIIjrdA,Lyte Lounge & Bistro,33.5014298,-111.9211921,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,NULL,NULL,NULL,False,True,False,1,outdoor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,False,False,True,True,True,False
dWk0mbhj79pK3WBp5oLtpw,Rí Rá Irish Pub,36.093715,-115.176623,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,True,False,2,no,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
c__toRMdnJlS15u_RRG1WQ,AMF Medina Lanes,41.1497407,-81.8615042,Medina,"Cleveland-Elyria, OH",17460,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
